CADDID,Year,MilkCows,DryCows,OldHeifers,YoungHeifers,OldCalves,YoungCalves,BeefCattle,MilkCowsHerdSizeRefCode,NonMilkingCattleHerdSizeRefCode,LabeledAsDairy
10140,2016,1095,125,325,155,0,0,0,1,1,1
10140,2017,1000,120,350,160,0,0,0,1,1,1
10140,2018,0,0,400,300,0,0,0,1,1,0
10140,2019,0,0,425,350,0,0,0,1,1,0
10140,2020,0,0,450,325,200,0,0,1,1,0
10140,2021,0,0,455,325,210,0,0,1,1,0
10140,2022,0,0,920,752,402,0,0,1,1,0
10140,2023,0,0,920,755,405,0,0,1,1,0
11798,2019,0,0,0,0,0,0,11859,2c,3a,0
11798,2020,0,0,0,0,0,0,11859,1,1,0
11798,2021,0,0,0,0,0,0,11859,2c,3a,0
11798,2022,0,0,0,0,0,0,11859,2c,3a,0
11798,2023,0,0,0,0,0,0,9479,1,1,0
10141,2012,1062,125,180,233,0,0,0,3a,3a,1
10141,2013,1062,125,180,233,0,0,0,1,1,1
10141,2014,1060,133,175,240,0,0,0,1,1,1
10141,2015,1051,130,179,235,0,0,0,1,1,1
10141,2016,1076,155,184,238,0,0,0,1,1,1
10141,2017,1080,160,185,240,0,0,0,1,1,1
10141,2018,1103,177,198,247,0,0,0,1,1,1
10141,2019,1116,174,201,252,0,0,0,1,1,1
10141,2020,1120,170,205,250,0,0,0,1,1,1
10141,2021,1136,184,212,561,0,0,0,1,1,1
10141,2022,0,0,0,0,0,0,0,2b,2b,0
10141,2023,0,0,0,0,0,0,0,1,1,0
10142,2012,936,116,350,319,157,132,0,1,1,1
10142,2013,936,116,350,319,157,132,0,1,1,1
10142,2014,1000,200,400,325,175,0,0,1,1,1
10142,2015,1000,200,400,325,175,0,0,1,1,1
10142,2016,1000,200,400,325,175,0,0,1,1,1
10142,2017,1000,200,600,350,0,0,0,1,1,1
10142,2018,1000,200,600,350,0,0,0,1,1,1
10142,2019,1000,200,700,350,0,0,0,1,1,1
10142,2020,1000,200,700,350,0,0,0,1,1,1
10142,2021,1011,200,625,440,0,0,0,1,1,1
10142,2022,1025,200,635,445,0,0,0,1,1,1
10142,2023,1437,229,537,509,175,0,0,1,1,1
10143,2012,190,17,18,0,0,0,0,1,1,1
10143,2013,130,25,0,0,0,0,0,1,1,1
10143,2014,100,25,0,0,0,0,0,1,1,1
10143,2015,70,0,0,0,0,0,0,1,1,1
10143,2016,0,0,0,0,0,0,0,2a,2b,0
10143,2017,0,0,0,0,0,0,0,2a,2b,0
10143,2018,0,0,0,0,0,0,0,2a,2b,0
10143,2019,0,0,0,0,0,0,0,2a,2b,0
10143,2020,0,0,0,0,0,0,0,2a,2b,0
10143,2021,0,0,0,0,0,0,0,2a,2b,0
10143,2022,0,0,0,0,0,0,0,2a,2b,0
10143,2023,0,0,0,0,0,0,0,2a,2b,0
10144,2012,952,146,380,131,492,0,0,1,1,1
10144,2013,1003,180,366,714,209,0,0,1,1,1
10144,2014,1000,145,599,270,175,0,0,1,1,1
10144,2015,950,115,285,345,0,0,0,1,1,1
10144,2016,833,125,453,339,138,0,0,1,1,1
10144,2017,856,82,352,252,141,0,0,1,1,1
10144,2018,862,87,355,250,148,0,0,1,1,1
10144,2019,850,125,170,165,140,0,0,1,1,1
10144,2020,830,115,320,115,160,0,0,1,1,1
10144,2021,822,120,315,115,153,0,0,1,1,1
10144,2022,0,0,0,0,0,0,0,1,1,0
10144,2023,0,0,0,0,0,0,0,1,1,0
10145,2012,1370,180,226,234,240,0,0,1,1,1
10145,2013,1400,200,480,530,150,200,0,1,1,1
10145,2014,1400,200,480,530,150,200,0,1,1,1
10145,2015,1402,198,477,533,147,197,0,1,1,1
10145,2016,1399,200,473,527,149,196,0,1,1,1
10145,2017,1378,189,470,533,151,197,0,1,1,1
10145,2018,1362,179,459,526,140,182,0,1,1,1
10145,2019,1359,176,451,520,139,179,0,1,1,1
10145,2020,1226,165,432,507,133,155,0,1,1,1
10145,2021,0,0,0,90,0,0,0,2b,3a,0
10145,2022,0,0,0,90,0,0,0,1,1,0
10145,2023,0,0,0,3,0,0,0,1,1,0
10146,2012,58,20,30,48,10,20,0,3a,3a,1
10146,2013,0,0,0,60,0,0,0,1,1,0
10146,2014,0,60,0,57,40,0,0,1,1,0
10146,2015,0,60,0,0,47,0,0,1,1,0
10146,2016,0,65,0,0,45,0,0,1,1,0
10146,2017,0,65,0,0,45,0,0,1,1,0
10146,2018,0,0,0,50,45,0,0,1,1,0
10146,2019,0,0,8,70,0,0,0,1,1,0
10146,2020,0,0,65,75,0,0,0,1,1,0
10146,2021,0,0,0,0,0,0,0,1,1,0
10146,2022,0,0,0,0,0,0,0,1,1,0
10146,2023,0,350,750,750,0,0,0,1,1,0
10147,2012,500,100,250,185,125,0,0,3a,3a,1
10147,2013,500,100,250,185,125,0,0,1,1,1
10147,2014,0,0,0,0,0,0,0,1,1,0
10147,2015,0,0,180,0,0,0,0,1,1,0
10147,2016,487,48,390,0,0,0,0,1,1,1
10147,2017,536,58,341,0,0,0,0,1,1,1
10147,2018,565,34,292,0,0,0,0,1,1,1
10147,2019,560,39,273,0,0,0,0,1,1,1
10147,2020,555,48,658,0,0,0,0,1,1,1
10147,2021,556,48,653,0,0,0,0,1,1,1
10147,2022,547,37,664,0,0,0,0,1,1,1
10147,2023,564,39,638,0,0,0,0,1,1,1
10148,2012,792,115,360,360,0,0,0,3a,3a,1
10148,2013,792,115,360,360,0,0,0,3a,3a,1
10148,2014,792,115,360,360,0,0,0,1,1,1
10148,2015,792,115,360,360,0,0,0,3a,3a,1
10148,2016,792,115,360,360,0,0,0,3a,3a,1
10148,2017,792,115,360,360,0,0,0,3a,3a,1
10148,2018,792,115,360,360,0,0,0,3a,3a,1
10148,2019,792,115,360,360,0,0,0,3a,3a,1
10148,2020,792,115,360,360,0,0,0,3a,3a,1
10148,2021,792,115,360,360,0,0,0,3a,3a,1
10148,2022,792,115,360,360,0,0,0,3a,3a,1
10148,2023,792,115,360,360,0,0,0,3a,3a,1
10149,2012,228,32,167,120,70,43,0,3a,3a,1
10149,2013,228,32,167,120,70,43,0,3a,3a,1
10149,2014,228,32,167,120,70,43,0,3a,3a,1
10149,2015,228,32,167,120,70,43,0,3a,3a,1
10149,2016,228,32,167,120,70,43,0,1,1,1
10149,2017,202,28,142,102,59,37,0,1,1,1
10149,2018,219,31,167,120,70,43,0,1,1,1
10149,2019,202,28,146,105,61,38,0,1,1,1
10149,2020,219,31,167,120,70,43,0,1,1,1
10149,2021,167,23,104,75,44,27,0,1,1,1
10149,2022,167,23,104,75,44,27,0,3a,3a,1
10149,2023,167,23,104,75,44,27,0,3a,3a,1
11925,2019,0,0,0,0,0,0,0,2a,3g,0
11925,2020,0,0,0,0,0,0,0,2a,3g,0
11925,2021,0,0,0,0,0,0,0,2a,2a,0
11925,2022,0,0,0,0,0,0,0,2a,2a,0
11925,2023,0,0,0,0,0,0,0,2a,2a,0
10150,2012,1138,75,0,0,840,1205,0,1,1,1
10150,2013,1782,145,0,0,1369,652,0,1,1,1
10150,2014,1776,153,0,0,1366,650,0,1,1,1
10150,2015,1765,150,0,0,1362,648,0,1,1,1
10150,2016,1780,157,0,0,0,0,0,1,1,1
10150,2017,1797,177,0,0,0,0,0,1,1,1
10150,2018,1824,191,0,0,0,0,0,1,1,1
10150,2019,1833,188,0,0,0,0,0,1,1,1
10150,2020,1820,167,0,0,0,0,0,1,1,1
10150,2021,1875,156,0,0,0,0,0,1,1,1
10150,2022,1797,231,0,0,0,0,0,1,1,1
10150,2023,1766,206,0,0,0,0,0,1,1,1
10151,2012,500,100,100,80,50,30,0,1,1,1
10151,2013,500,100,100,80,50,30,0,1,1,1
10151,2014,450,75,25,190,70,0,0,1,1,1
10151,2015,500,80,30,185,65,0,0,1,1,1
10151,2016,485,83,32,181,61,0,0,1,1,1
10151,2017,480,80,33,178,63,0,0,1,1,1
10151,2018,472,77,33,178,63,0,0,1,1,1
10151,2019,465,72,33,178,63,0,0,1,1,1
10151,2020,465,70,35,178,63,0,0,1,1,1
10151,2021,460,65,32,175,61,0,0,1,1,1
10151,2022,463,67,35,171,65,0,0,1,1,1
10151,2023,466,63,30,176,62,0,0,1,1,1
10152,2012,6210,666,1800,1700,700,0,0,1,1,1
10152,2013,6301,1053,2724,1587,791,1157,0,1,1,1
10152,2014,6000,800,1150,1100,750,0,0,1,1,1
10152,2015,6000,800,1150,1100,750,0,0,1,1,1
10152,2016,6000,950,2200,1800,850,0,0,1,1,1
10152,2017,5800,800,2200,1800,850,0,0,1,1,1
10152,2018,5900,800,2200,1800,850,0,0,1,1,1
10152,2019,5900,850,2200,1800,850,0,0,1,1,1
10152,2020,5900,850,2200,1800,850,0,0,1,1,1
10152,2021,6038,910,1100,1494,660,0,0,1,1,1
10152,2022,6155,834,1434,1825,250,0,0,1,1,1
10152,2023,6025,830,1550,1930,250,0,0,1,1,1
10153,2012,235,38,66,128,47,142,0,1,1,1
10153,2013,235,27,97,41,74,38,0,1,1,1
10153,2014,235,27,97,41,74,38,0,1,1,1
10153,2015,295,48,78,53,81,113,0,1,1,1
10153,2016,295,48,78,53,81,113,0,1,1,1
10153,2017,295,48,78,53,81,113,0,1,1,1
10153,2018,295,48,78,53,81,113,0,1,1,1
10153,2019,295,48,78,53,81,113,0,1,1,1
10153,2020,295,48,78,53,81,113,0,1,1,1
10153,2021,295,48,78,53,81,113,0,1,1,1
10153,2022,0,0,0,0,0,0,0,1,1,0
10153,2023,0,0,0,0,0,0,0,1,1,0
10154,2012,280,50,5,4,7,3,0,1,1,1
10154,2013,0,0,0,0,0,0,0,2e,2e,0
10154,2014,0,0,0,0,0,0,0,2e,2e,0
10154,2015,0,0,0,0,0,0,0,2e,2e,0
10154,2016,0,0,0,0,0,0,0,2e,2e,0
10154,2017,0,0,0,0,0,0,0,2e,2e,0
10154,2018,0,0,0,0,0,0,0,2e,2e,0
10154,2019,0,0,0,0,0,0,0,2e,2e,0
10154,2020,0,0,0,0,0,0,0,2e,2e,0
10154,2021,0,0,0,0,0,0,0,2e,2e,0
10154,2022,0,0,0,0,0,0,0,2e,2e,0
10154,2023,0,0,0,0,0,0,0,2e,2e,0
10155,2012,935,120,330,346,280,0,0,3a,3a,1
10155,2013,935,120,330,346,280,0,0,1,1,1
10155,2014,900,150,250,250,250,0,0,1,1,1
10155,2015,800,135,415,400,225,0,0,1,1,1
10155,2016,846,148,468,442,240,0,0,1,1,1
10155,2017,872,102,460,429,253,0,0,1,1,1
10155,2018,879,98,458,433,256,0,0,1,1,1
10155,2019,898,106,468,444,251,0,0,1,1,1
10155,2020,0,0,0,0,0,0,0,2e,2e,0
10155,2021,0,0,0,0,0,0,0,2a,2e,0
10155,2022,0,0,0,0,0,0,0,2a,2e,0
10155,2023,0,0,0,0,0,0,0,2a,2e,0
10156,2012,360,35,0,0,50,50,0,1,1,1
10156,2013,350,25,0,0,45,30,0,1,1,1
10156,2014,335,30,0,0,30,30,0,1,1,1
10156,2015,350,40,0,0,45,30,0,1,1,1
10156,2016,345,35,0,0,0,35,0,1,1,1
10156,2017,340,30,0,0,0,50,0,1,1,1
10156,2018,350,30,0,0,0,50,0,1,1,1
10156,2019,350,30,0,0,0,0,0,1,1,1
10156,2020,340,30,65,65,30,30,0,1,1,1
10156,2021,310,25,60,60,60,50,0,1,1,1
10156,2022,310,30,75,75,50,50,0,1,1,1
10156,2023,330,35,50,40,30,35,0,1,1,1
10157,2012,400,60,60,120,50,150,0,1,1,1
10157,2013,390,41,88,57,33,30,0,1,1,1
10157,2014,0,0,0,0,0,0,0,1,1,0
10157,2015,0,0,0,0,0,0,0,1,1,0
10157,2016,0,0,0,0,0,1,0,1,1,0
10157,2017,0,0,0,0,0,0,0,2b,2b,0
10157,2018,0,0,0,0,0,0,0,2b,2b,0
10157,2019,0,0,0,0,0,0,0,2b,2b,0
10157,2020,0,0,0,0,0,0,0,2b,2b,0
10157,2021,0,0,0,0,0,0,0,2b,2b,0
10157,2022,0,0,0,0,0,0,0,2b,2b,0
10157,2023,0,0,0,0,0,0,0,2b,2b,0
10158,2012,480,50,0,0,0,0,0,1,1,1
10158,2013,495,50,0,0,0,0,0,1,1,1
10158,2014,498,50,0,0,0,0,0,3a,3a,1
10158,2015,500,50,0,0,0,0,0,1,1,1
10158,2016,575,30,0,0,0,0,0,1,1,1
10158,2017,300,0,0,0,0,0,0,1,1,1
10158,2018,0,0,0,0,0,0,0,1,1,0
10158,2019,0,0,0,0,0,0,0,2b,2b,0
10158,2020,0,0,0,0,0,0,0,2b,2b,0
10158,2021,0,0,0,0,0,0,0,2b,2b,0
10158,2022,0,0,0,0,0,0,0,2b,2b,0
10158,2023,0,0,0,0,0,0,0,2b,2b,0
10159,2012,421,59,146,105,61,38,0,1,1,1
10159,2013,395,55,167,120,70,43,0,1,1,1
10159,2014,395,55,167,120,70,43,0,1,1,1
10159,2015,395,55,167,120,70,43,0,1,1,1
10159,2016,395,55,167,120,70,43,0,1,1,1
10159,2017,395,55,167,120,70,43,0,1,1,1
10159,2018,395,55,167,120,70,43,0,1,1,1
10159,2019,395,55,167,120,70,43,0,1,1,1
10159,2020,351,49,138,99,58,36,0,1,1,1
10159,2021,334,46,109,78,45,28,0,1,1,1
10159,2022,0,0,94,87,39,15,0,1,1,0
10159,2023,0,0,25,25,41,9,0,1,1,0
10160,2012,1728,256,308,237,132,83,0,1,1,1
10160,2013,1766,298,358,276,154,97,0,1,1,1
10160,2014,1838,281,338,261,145,91,0,1,1,1
10160,2015,1871,288,346,267,149,94,0,1,1,1
10160,2016,1829,233,280,216,121,76,0,1,1,1
10160,2017,1724,71,85,66,37,22,0,1,1,1
10160,2018,1588,76,92,71,39,25,0,1,1,1
10160,2019,1551,75,90,70,39,24,0,1,1,1
10160,2020,1530,74,88,68,38,24,0,1,1,1
10160,2021,1485,72,86,67,37,23,0,1,1,1
10160,2022,1485,72,86,67,37,23,0,3a,3a,1
10160,2023,958,28,34,26,15,9,0,1,1,1
10161,2012,2200,600,100,0,0,300,0,1,1,1
10161,2013,100,30,10,0,0,20,0,1,1,1
10161,2014,75,10,5,0,0,10,0,1,1,1
10161,2015,1800,200,0,0,0,300,0,1,1,1
10161,2016,1500,200,0,0,0,0,0,1,1,1
10161,2017,1800,200,400,0,500,300,0,1,1,1
10161,2018,1900,250,400,0,500,300,0,1,1,1
10161,2019,1900,250,400,0,500,300,0,1,1,1
10161,2020,1905,245,400,0,500,300,0,1,1,1
10161,2021,1900,240,400,0,500,300,0,1,1,1
10161,2022,1339,160,400,0,500,300,0,1,1,1
10161,2023,1339,160,400,0,500,300,0,1,1,1
10162,2012,2200,425,885,795,310,25,0,1,1,1
10162,2013,2200,400,1400,900,420,548,0,1,1,1
10162,2014,2215,410,1395,915,425,550,0,1,1,1
10162,2015,2150,400,1400,874,325,0,0,1,1,1
10162,2016,2157,401,1401,900,323,0,0,1,1,1
10162,2017,2172,390,1408,891,338,0,0,1,1,1
10162,2018,2106,370,1340,838,316,0,0,1,1,1
10162,2019,2076,282,1170,965,380,0,0,1,1,1
10162,2020,2223,292,1170,975,390,0,0,1,1,1
10162,2021,2227,300,1174,972,399,0,0,1,1,1
10162,2022,2222,297,1182,970,391,0,0,1,1,1
10162,2023,2188,312,1170,975,414,0,0,1,1,1
10163,2012,430,42,143,0,28,0,0,1,1,1
10163,2013,0,0,0,0,550,0,0,2a,3b,0
10163,2014,0,0,0,0,475,0,0,2a,3a,0
10163,2015,0,0,0,0,400,0,0,2a,3a,0
10163,2016,0,0,0,0,325,0,0,2a,3a,0
10163,2017,0,0,0,0,250,0,0,2a,3a,0
10163,2018,0,0,0,0,175,0,0,2a,3a,0
10163,2019,0,0,0,0,100,0,0,1,1,0
10163,2020,0,0,0,0,438,0,0,1,1,0
10163,2021,0,0,0,0,446,0,0,1,1,0
10163,2022,0,0,0,0,458,0,0,1,1,0
10163,2023,0,0,0,0,331,0,0,1,1,0
10164,2012,316,44,167,120,70,43,0,3a,3a,1
10164,2013,316,44,167,120,70,43,0,3a,3a,1
10164,2014,316,44,167,120,70,43,0,3a,3a,1
10164,2015,316,44,167,120,70,43,0,3a,3a,1
10164,2016,316,44,167,120,70,43,0,1,1,1
10164,2017,320,45,167,120,70,43,0,1,1,1
10164,2018,320,45,167,120,70,43,0,1,1,1
10164,2019,320,45,167,120,70,43,0,1,1,1
10164,2020,320,45,167,120,70,43,0,1,1,1
10164,2021,0,0,130,120,54,21,0,1,1,0
10164,2022,0,0,0,0,0,0,0,2a,2a,0
10164,2023,0,0,0,0,0,0,0,2a,2a,0
10165,2012,4800,800,2400,0,0,0,0,1,1,1
10165,2013,4800,800,2450,0,0,0,0,1,1,1
10165,2014,4300,512,2380,0,0,0,0,1,1,1
10165,2015,4400,524,2360,0,0,0,0,1,1,1
10165,2016,4875,536,2925,0,0,0,0,1,1,1
10165,2017,3898,550,1499,0,0,0,0,1,1,1
10165,2018,4819,652,1733,0,0,0,0,1,1,1
10165,2019,4875,633,1755,0,0,0,0,1,1,1
10165,2020,4923,731,0,0,0,0,0,1,1,1
10165,2021,4930,729,0,0,0,0,0,1,1,1
10165,2022,4918,733,0,0,0,0,0,1,1,1
10165,2023,4896,716,1330,671,0,0,0,1,1,1
10166,2012,220,50,85,80,20,0,0,1,1,1
10166,2013,220,50,85,80,20,0,0,1,1,1
10166,2014,220,50,85,80,20,0,0,1,1,1
10166,2015,220,50,85,80,20,0,0,1,1,1
10166,2016,220,50,85,80,20,0,0,1,1,1
10166,2017,220,50,85,80,20,0,0,1,1,1
10166,2018,0,0,100,100,20,0,0,1,1,0
10166,2019,0,0,100,100,0,0,0,1,1,0
10166,2020,0,0,100,25,0,0,0,1,1,0
10166,2021,0,0,0,25,0,0,0,1,1,0
10166,2022,0,0,0,25,0,0,0,1,1,0
10166,2023,0,0,0,25,0,0,0,1,1,0
10167,2012,915,145,270,265,150,320,0,1,1,1
10167,2013,920,135,275,260,150,160,0,1,1,1
10167,2014,890,130,320,320,250,310,0,1,1,1
10167,2015,895,140,320,330,265,310,0,1,1,1
10167,2016,890,150,200,200,270,260,0,1,1,1
10167,2017,895,150,200,210,270,270,0,1,1,1
10167,2018,865,180,210,160,230,220,0,1,1,1
10167,2019,840,150,200,160,240,160,0,1,1,1
10167,2020,840,135,180,150,120,160,0,1,1,1
10167,2021,850,125,160,160,130,160,0,1,1,1
10167,2022,820,110,180,160,140,160,0,1,1,1
10167,2023,810,110,160,120,140,150,0,1,1,1
10168,2012,2523,442,1413,204,213,2,0,1,1,1
10168,2013,2527,456,1487,213,218,5,0,1,1,1
10168,2014,2507,463,1460,200,210,7,0,1,1,1
10168,2015,2490,432,1454,180,0,0,0,1,1,1
10168,2016,3071,390,760,741,380,975,0,1,1,1
10168,2017,3055,405,772,725,390,996,0,1,1,1
10168,2018,2862,234,196,0,0,273,0,1,1,1
10168,2019,2850,238,414,1410,1370,0,0,1,1,1
10168,2020,2844,234,418,1420,1380,540,0,1,1,1
10168,2021,2850,250,420,1400,1375,650,0,1,1,1
10168,2022,2950,275,425,1425,1300,575,0,1,1,1
10168,2023,2965,285,410,1440,1290,650,0,1,1,1
10169,2012,530,80,100,200,40,0,0,3a,3a,1
10169,2013,530,80,100,200,40,0,0,1,1,1
10169,2014,525,80,105,200,50,0,0,3a,3a,1
10169,2015,520,80,110,200,60,0,0,1,1,1
10169,2016,500,60,70,100,100,0,0,1,1,1
10169,2017,500,62,80,105,100,0,0,1,1,1
10169,2018,0,0,0,0,0,0,0,1,1,0
10169,2019,470,60,175,140,50,0,0,1,1,1
10169,2020,475,65,175,140,50,0,0,1,1,1
10169,2021,475,60,150,120,40,0,0,1,1,1
10169,2022,470,55,150,130,30,0,0,1,1,1
10169,2023,400,45,80,40,0,0,0,1,1,1
10170,2012,535,96,205,227,67,114,0,1,1,1
10170,2013,543,81,160,243,86,66,0,1,1,1
10170,2014,559,60,134,153,278,108,0,1,1,1
10170,2015,578,85,331,252,109,144,0,1,1,1
10170,2016,572,86,328,250,105,148,0,1,1,1
10170,2017,563,72,321,241,105,148,0,1,1,1
10170,2018,588,85,321,241,105,148,0,1,1,1
10170,2019,561,72,303,221,102,134,0,1,1,1
10170,2020,573,78,310,225,105,140,0,1,1,1
10170,2021,552,71,310,225,105,140,0,1,1,1
10170,2022,560,68,305,220,110,142,0,1,1,1
10170,2023,558,67,304,119,109,141,0,1,1,1
10171,2012,440,60,0,0,0,0,0,1,1,1
10171,2013,440,60,0,0,0,0,0,1,1,1
10171,2014,0,0,430,0,0,0,0,2b,3a,0
10171,2015,0,0,430,0,0,0,0,1,1,0
10171,2016,0,0,0,418,0,0,0,1,1,0
10171,2017,0,0,0,423,0,0,0,1,1,0
10171,2018,0,0,0,500,0,0,0,1,1,0
10171,2019,0,0,0,500,0,0,0,1,1,0
10171,2020,0,0,0,550,0,0,0,1,1,0
10171,2021,0,0,0,500,0,0,0,1,1,0
10171,2022,0,0,0,550,0,0,0,1,1,0
10171,2023,0,0,0,596,0,0,0,1,1,0
10172,2012,2867,473,784,441,407,0,0,3a,3a,1
10172,2013,2900,480,680,435,400,0,0,1,1,1
10172,2014,2920,485,675,430,396,0,0,1,1,1
10172,2015,2950,280,657,468,415,0,0,1,1,1
10172,2016,3412,302,565,429,438,0,0,1,1,1
10172,2017,3433,294,558,405,452,0,0,1,1,1
10172,2018,3412,282,555,409,438,0,0,1,1,1
10172,2019,3432,277,575,414,390,0,0,1,1,1
10172,2020,3412,268,575,414,390,0,0,1,1,1
10172,2021,3409,277,596,399,341,0,0,1,1,1
10172,2022,3412,255,614,390,316,0,0,1,1,1
10172,2023,3401,272,604,398,321,0,0,1,1,1
10173,2012,475,100,105,100,100,86,0,1,1,1
10173,2013,475,100,105,100,100,86,0,1,1,1
10173,2014,475,100,105,100,100,86,0,1,1,1
10173,2015,475,100,105,100,100,86,0,1,1,1
10173,2016,475,100,105,100,100,86,0,1,1,1
10173,2017,475,100,105,100,100,86,0,1,1,1
10173,2018,475,100,105,100,100,86,0,1,1,1
10173,2019,475,100,105,100,100,86,0,1,1,1
10173,2020,475,100,105,100,100,86,0,1,1,1
10173,2021,475,100,105,100,100,86,0,1,1,1
10173,2022,475,100,105,100,100,86,0,1,1,1
10173,2023,475,100,105,100,100,86,0,1,1,1
10174,2012,1130,146,0,0,0,0,0,1,1,1
10174,2013,1020,180,0,0,0,0,0,1,1,1
10174,2014,983,193,8,0,0,0,0,3a,3a,1
10174,2015,946,205,15,0,0,0,0,1,1,1
10174,2016,704,130,114,125,120,0,0,1,1,1
10174,2017,704,130,114,125,120,0,0,3a,3a,1
10174,2018,0,0,0,0,0,0,0,2e,2e,0
10174,2019,0,0,0,0,0,0,0,2a,2e,0
10174,2020,0,0,0,0,0,0,0,2a,2e,0
10174,2021,0,0,0,0,0,0,0,2a,2e,0
10174,2022,0,0,0,0,0,0,0,2a,2e,0
10174,2023,0,0,0,0,0,0,0,2a,2e,0
11926,2012,0,0,0,0,0,0,0,2a,2e,0
11926,2013,0,0,0,0,0,0,0,2a,2e,0
11926,2014,0,0,0,0,0,0,0,2a,2e,0
11926,2015,0,0,0,0,0,0,0,2a,2e,0
11926,2016,0,0,0,0,0,0,0,2a,2e,0
11926,2017,0,0,0,0,0,0,0,2a,2e,0
11926,2018,0,0,0,0,0,0,0,2a,2e,0
11926,2019,0,0,0,0,0,0,0,2a,2e,0
11926,2020,0,0,0,0,0,0,0,2a,2e,0
11926,2021,0,0,0,0,0,0,0,2a,2e,0
11926,2022,0,0,0,0,0,0,0,2a,2e,0
11926,2023,0,0,0,0,0,0,0,2a,2e,0
10175,2012,400,80,0,60,0,0,0,1,1,1
10175,2013,250,80,0,150,0,0,0,1,1,1
10175,2014,250,50,100,60,40,20,0,1,1,1
10175,2015,0,0,100,50,30,0,0,1,1,0
10175,2016,0,0,5,0,0,0,0,1,1,0
10175,2017,0,0,30,0,0,0,0,1,1,0
10175,2018,0,0,40,0,0,0,0,1,1,0
10175,2019,420,40,0,0,0,0,0,1,1,1
10175,2020,425,35,0,0,0,0,0,1,1,1
10175,2021,421,31,0,0,0,0,0,1,1,1
10175,2022,425,25,0,0,0,0,0,1,1,1
10175,2023,423,23,0,0,0,0,0,1,1,1
10176,2012,245,30,23,81,59,5,0,1,1,1
10176,2013,245,30,23,81,59,0,0,1,1,1
10176,2014,240,35,23,81,59,0,0,1,1,1
10176,2015,240,35,23,81,59,0,0,3a,3a,1
10176,2016,240,35,23,81,59,0,0,1,1,1
10176,2017,240,35,23,81,59,240,0,1,1,1
10176,2018,240,35,23,81,59,0,0,1,1,1
10176,2019,240,35,23,81,59,0,0,1,1,1
10176,2020,260,35,23,81,59,0,0,1,1,1
10176,2021,260,35,23,81,59,0,0,1,1,1
10176,2022,260,35,23,81,59,0,0,1,1,1
10176,2023,260,35,23,81,59,0,0,1,1,1
10177,2012,2604,459,986,382,319,152,0,3a,3a,1
10177,2013,2604,459,986,382,319,152,0,1,1,1
10177,2014,2600,500,985,390,318,152,0,1,1,1
10177,2015,2600,400,980,385,322,153,0,1,1,1
10177,2016,2589,406,976,380,322,153,0,1,1,1
10177,2017,2602,412,971,378,322,153,0,1,1,1
10177,2018,2616,427,988,389,333,158,0,1,1,1
10177,2019,2623,433,994,372,323,154,0,1,1,1
10177,2020,2632,440,990,370,324,154,0,1,1,1
10177,2021,2601,460,976,356,264,125,0,1,1,1
10177,2022,2631,399,1001,388,234,112,0,1,1,1
10177,2023,2611,384,989,265,228,109,0,1,1,1
10178,2012,1000,200,714,573,213,0,0,1,1,1
10178,2013,1000,200,714,573,213,0,0,1,1,1
10178,2014,1000,200,714,573,213,0,0,1,1,1
10178,2015,2000,133,668,717,533,513,0,1,1,1
10178,2016,2000,133,668,717,533,513,0,1,1,1
10178,2017,2100,200,500,600,300,0,0,1,1,1
10178,2018,2100,200,500,600,300,0,0,1,1,1
10178,2019,2100,400,621,850,300,0,0,1,1,1
10178,2020,2100,400,621,850,300,0,0,1,1,1
10178,2021,2060,400,621,825,300,0,0,1,1,1
10178,2022,2070,400,621,830,300,0,0,1,1,1
10178,2023,2100,400,621,830,300,0,0,1,1,1
10179,2012,290,50,52,38,14,6,0,1,1,1
10179,2013,0,0,0,0,0,0,0,2a,2a,0
10179,2014,0,0,0,0,0,0,0,2a,2a,0
10179,2015,0,0,0,0,0,0,0,2a,2a,0
10179,2016,0,0,0,0,0,0,0,2a,2a,0
10179,2017,0,0,0,0,0,0,0,2a,2a,0
10179,2018,0,0,0,0,0,0,0,2a,2a,0
10179,2019,0,0,0,0,0,0,0,2a,2a,0
10179,2020,0,0,0,0,0,0,0,2a,2a,0
10179,2021,0,0,0,0,0,0,0,2a,2a,0
10179,2022,0,0,0,0,0,0,0,2a,2a,0
10179,2023,0,0,0,0,0,0,0,2a,2a,0
10180,2012,219,31,50,36,21,13,0,1,1,1
10180,2013,219,31,50,36,21,13,0,1,1,1
10180,2014,219,31,50,36,21,13,0,1,1,1
10180,2015,219,31,75,54,31,20,0,1,1,1
10180,2016,219,31,17,12,7,4,0,1,1,1
10180,2017,202,28,50,36,21,13,0,1,1,1
10180,2018,241,34,31,22,13,9,0,1,1,1
10180,2019,202,28,48,34,20,13,0,1,1,1
10180,2020,206,29,83,59,35,22,0,1,1,1
10180,2021,176,24,117,84,49,30,0,1,1,1
10180,2022,0,0,0,0,0,0,0,1,1,0
10180,2023,0,0,0,0,0,0,0,2a,2a,0
10181,2012,211,29,0,0,0,0,0,3a,3a,1
10181,2013,211,29,0,0,0,0,0,3a,3a,1
10181,2014,211,29,0,0,0,0,0,3a,3a,1
10181,2015,211,29,0,0,0,0,0,3a,3a,1
10181,2016,211,29,0,0,0,0,0,1,1,1
10181,2017,219,31,84,60,35,21,0,1,1,1
